article,word,n,total,tf,idf,tf_idf
Article 5,neutral,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,ngo,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,ngos,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,nobody,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,none,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,note,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,noted,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,november,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,obama,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,occurs,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,ocean,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,offered,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,offering,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,office,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,officially,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,often,1,3386,2.9533372711163615e-4,0.5389965007326869,1.5918384546151414e-4
Article 5,old,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,oldest,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,omar,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,ones,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,opening,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,operating,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,organization,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,otherwise,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,ourselves,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,oval,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,overlooking,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,overtime,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,overwhelmed,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,owned,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,pacific,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,package,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,palms,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,paralyzed,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,paramount,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,parry,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,particularly,1,3386,2.9533372711163615e-4,0.8754687373538999,2.5855544517244534e-4
Article 5,partnerships,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,passed,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,past,1,3386,2.9533372711163615e-4,0.6931471805599453,2.0470974027169086e-4
Article 5,pastor,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,paths,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,paused,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,payments,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,period,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,pieces,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,pillars,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,pinder,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,pink,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,pitch,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,pleased,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,pocket,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,poles,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,policy,1,3386,2.9533372711163615e-4,0.6931471805599453,2.0470974027169086e-4
Article 5,portal,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,potential,1,3386,2.9533372711163615e-4,0.6931471805599453,2.0470974027169086e-4
Article 5,pouring,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,poverty,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,powerful,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,powerful.since,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,praying,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,precarious,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,predictable,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,preindustrial,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,premonitions,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,preparation,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,preparedness,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,pretty,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,prevent.the,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,previous,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,prime,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,privately,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,product,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,profound,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,program’s,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,progress,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,property,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,proportional,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,proposal,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,proposed,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,prosperity,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,proved,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,provide,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,provided,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,purse,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,push,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,pushback,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,pushed,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,put,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,puts,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,quicker,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,ransacked,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,rapidly,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,rapture,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,rate,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,rather,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,realize,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,reason,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,rebuilding,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,recent,1,3386,2.9533372711163615e-4,0.6931471805599453,2.0470974027169086e-4
Article 5,recognition,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,referred,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,refrigerator,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,refuse,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,regarding,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,rehabilitation,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,relented,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,relentless,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,relief,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,remaining,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,remembered,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,repaired,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,reporters,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,representative,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,representatives,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,representing,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,reproducible,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,respected,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,response,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,result,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,results,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,retreated,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,retreating,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,returned,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,rich,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,right,1,3386,2.9533372711163615e-4,0.6931471805599453,2.0470974027169086e-4
Article 5,rigidly,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,rising,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,risk,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,rock,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,role,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,room,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,rose,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,russia,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,s,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,said.in,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,salary,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,saleemul,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,salt,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,samaritan’s,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,saño,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,sat,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,saving,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,say,1,3386,2.9533372711163615e-4,0.4054651081081644,1.1974752159130666e-4
Article 5,saying,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,scale,1,3386,2.9533372711163615e-4,0.8754687373538999,2.5855544517244534e-4
Article 5,scattered,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,scheduled,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,schools,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,scientists,1,3386,2.9533372711163615e-4,0.8754687373538999,2.5855544517244534e-4
Article 5,search,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,season,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,second,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,secretary,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,sections,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,secure,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,seeing,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,seeks,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,seem,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,seemed,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,seems,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,seen,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,senior,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,seniors,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,separate,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,serves,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,service,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,services,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,severe,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,she’s,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,shell,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,shells,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,sheltered,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,shimmering,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,shook,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,shores,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,significant,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,similar,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,similarly,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,sister,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,sisters,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,size,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,skin,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,slowly,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,snakes,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,social,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,somehow,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,somewhere,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,sounding,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,span,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,spared,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,special,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,speed,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,speeds,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,spoke,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stakes,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stance,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stand,1,3386,2.9533372711163615e-4,1.3862943611198906,4.0941948054338173e-4
Article 5,standing,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,stars,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stood,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stopped,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stories,1,3386,2.9533372711163615e-4,1.791759469228055,5.291670021346884e-4
Article 5,storm’s,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stormfury,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,strategies,1,3386,2.9533372711163615e-4,1.0986122886681098,3.244572618629976e-4
Article 5,stressed,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stretch,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stretched,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,stretches,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
Article 5,strike,1,3386,2.9533372711163615e-4,2.4849066497880004,7.338767424063793e-4
