"","articles","word","n","total","tf","idf","tf_idf"
"2698","LATimes9","4,000",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2699","LATimes9","4.2",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2700","LATimes9","40",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2701","LATimes9","5",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2702","LATimes9","50",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2703","LATimes9","7,000",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2704","LATimes9","776",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2705","LATimes9","800",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2706","LATimes9","900,000",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2707","LATimes9","abatzoglou",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2708","LATimes9","acre",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2709","LATimes9","act",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2710","LATimes9","activity",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2711","LATimes9","acutely",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2712","LATimes9","adding",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2713","LATimes9","administration",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2714","LATimes9","air",1,1279,0.00166112956810631,0.693147180559945,0.00115140727667765
"2715","LATimes9","ample",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2716","LATimes9","anomaly",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2717","LATimes9","army",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2718","LATimes9","arrival",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2719","LATimes9","arrive",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2720","LATimes9","associate",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2721","LATimes9","atmospheric",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2722","LATimes9","august",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2723","LATimes9","bad",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2724","LATimes9","bag",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2725","LATimes9","basin",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2726","LATimes9","bated",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2727","LATimes9","battled",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2728","LATimes9","behavior",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2729","LATimes9","beleaguered",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2730","LATimes9","believed",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2731","LATimes9","blaze",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2732","LATimes9","bleak",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2733","LATimes9","block",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2734","LATimes9","bobcat",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2735","LATimes9","bone",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2736","LATimes9","breath",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2737","LATimes9","brian",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2738","LATimes9","bring",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2739","LATimes9","bringing",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2740","LATimes9","brong",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2741","LATimes9","brought",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2742","LATimes9","buffer",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2743","LATimes9","burning",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2744","LATimes9","by.last",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2745","LATimes9","californians",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2746","LATimes9","camp",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2747","LATimes9","card",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2748","LATimes9","carry",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2749","LATimes9","category",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2750","LATimes9","caused",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2751","LATimes9","center's",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2752","LATimes9","challenges",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2753","LATimes9","chance",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2754","LATimes9","charred",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2755","LATimes9","christmas",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2756","LATimes9","climatology",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2757","LATimes9","cloud",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2758","LATimes9","coast",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2759","LATimes9","come.the",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2760","LATimes9","comfort.in",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2761","LATimes9","coming",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2762","LATimes9","commander",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2763","LATimes9","complex",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2764","LATimes9","complicated",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2765","LATimes9","concern",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2766","LATimes9","conflagrations",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2767","LATimes9","considerably",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2768","LATimes9","contained",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2769","LATimes9","control",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2770","LATimes9","creek",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2771","LATimes9","crews",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2772","LATimes9","crisis",1,1279,0.00166112956810631,0.916290731874155,0.00152207762769793
"2773","LATimes9","critical",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2774","LATimes9","dangerous",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2775","LATimes9","dangerous.the",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2776","LATimes9","december",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2777","LATimes9","december.williams",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2778","LATimes9","defend",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2779","LATimes9","department",1,1279,0.00166112956810631,0.916290731874155,0.00152207762769793
"2780","LATimes9","deputy",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2781","LATimes9","destroyed",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2782","LATimes9","destruction",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2783","LATimes9","deteriorating",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2784","LATimes9","developing",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2785","LATimes9","diablo",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2786","LATimes9","disastrous",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2787","LATimes9","doubled",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2788","LATimes9","down.as",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2789","LATimes9","dozen",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2790","LATimes9","driven",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2791","LATimes9","driving",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2792","LATimes9","drying",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2793","LATimes9","dryness",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2794","LATimes9","dusty",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2795","LATimes9","east",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2796","LATimes9","easy",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2797","LATimes9","efforts",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2798","LATimes9","elevate",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2799","LATimes9","embers",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2800","LATimes9","entire",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2801","LATimes9","equivalent",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2802","LATimes9","event",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2803","LATimes9","exacerbate",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2804","LATimes9","expect",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2805","LATimes9","experts",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2806","LATimes9","explode.fire",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2807","LATimes9","extreme",1,1279,0.00166112956810631,0.356674943938732,0.00059248329557929
"2808","LATimes9","factors",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2809","LATimes9","fared",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2810","LATimes9","faster",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2811","LATimes9","fear",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2812","LATimes9","feeding",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2813","LATimes9","ferocity",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2814","LATimes9","fight",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2815","LATimes9","forecasts",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2816","LATimes9","forest",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2817","LATimes9","forester",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2818","LATimes9","forestry",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2819","LATimes9","form",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2820","LATimes9","friday",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2821","LATimes9","fuel",1,1279,0.00166112956810631,0.916290731874155,0.00152207762769793
"2822","LATimes9","fueled",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2823","LATimes9","fueling",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2824","LATimes9","glass",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2825","LATimes9","grab",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2826","LATimes9","granite",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2827","LATimes9","greenville",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2828","LATimes9","ground",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2829","LATimes9","growing",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2830","LATimes9","gusts",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2831","LATimes9","half",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2832","LATimes9","happened",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2833","LATimes9","harder",1,1279,0.00166112956810631,0.916290731874155,0.00152207762769793
"2834","LATimes9","heat",1,1279,0.00166112956810631,0.693147180559945,0.00115140727667765
"2835","LATimes9","heated",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2836","LATimes9","helped",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2837","LATimes9","historically",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2838","LATimes9","history",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2839","LATimes9","hitting",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2840","LATimes9","hold",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2841","LATimes9","hope",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2842","LATimes9","hoped",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2843","LATimes9","horizon.chief",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2844","LATimes9","hot",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2845","LATimes9","hotter",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2846","LATimes9","human",1,1279,0.00166112956810631,0.693147180559945,0.00115140727667765
"2847","LATimes9","igniting",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2848","LATimes9","increase.meanwhile",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2849","LATimes9","insane",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2850","LATimes9","interagency",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2851","LATimes9","jack",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2852","LATimes9","john",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2853","LATimes9","join",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2854","LATimes9","july",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2855","LATimes9","keeping",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2856","LATimes9","l.a",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2857","LATimes9","landscape",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2858","LATimes9","led",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2859","LATimes9","left",1,1279,0.00166112956810631,1.6094379124341,0.00267348490437558
"2860","LATimes9","leveled",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2861","LATimes9","levels",1,1279,0.00166112956810631,1.20397280432594,0.00199995482446169
"2862","LATimes9","lightning.over",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2863","LATimes9","lot",1,1279,0.00166112956810631,0.916290731874155,0.00152207762769793
"2864","LATimes9","low",1,1279,0.00166112956810631,0.916290731874155,0.00152207762769793
"2865","LATimes9","martin",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2866","LATimes9","merced.already",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2867","LATimes9","middle",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
"2868","LATimes9","miles",1,1279,0.00166112956810631,2.30258509299405,0.00382489218105323
